ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;450;575;0;0;0,3937;0,0650;0;0,4390;0;0;197814,5000
0;0;0;0;0;0;475;599;0;0;0,4156;0,0677;0;0,4423;0;0;208914,5000
0;0;0;0;0;0;494;616;0;0;0,4322;0,0697;0;0,4450;0;0;217151,0000
0;0;0;0;0;0;512;640;0;0;0,4479;0,0724;0;0,4444;0;0;229223,0000
0;0;0;0;0;0;526;673;0;0;0,4602;0,0761;0;0,4387;0;0;246350,0000
0;0;0;0;0;0;538;707;0;0;0,4707;0,0800;0;0,4321;0;0;264438,0000
0;0;0;0;0;0;555;743;0;0;0,4856;0,0840;0;0,4276;0;0;284112,0000
0;0;0;0;0;0;579;777;0;0;0,5066;0,0879;0;0,4270;0;0;303390,0000
0;0;0;0;0;0;609;810;0;0;0,5328;0,0916;0;0,4292;0;0;322992,0000
0;0;0;0;0;0;631;854;0;0;0,5521;0,0966;0;0,4249;0;0;350272,0000
0;0;0;0;0;0;658;901;0;0;0,5757;0,1019;0;0,4221;0;0;380563,5000
0;0;0;0;0;0;679;958;0;0;0,5941;0,1083;0;0,4148;0;0;418668,0000
0;0;0;0;0;0;695;1010;0;0;0,6080;0,1142;0;0,4076;0;0;454392,0000
0;0;0;0;0;0;707;1057;0;0;0,6185;0,1195;0;0,4008;0;0;487339,0000
0;0;0;0;0;0;728;1118;0;0;0,6369;0,1264;0;0,3944;0;0;531106,5000
0;0;0;0;0;0;745;1196;0;0;0,6518;0,1353;0;0,3838;0;0;588553,5000
0;0;0;0;0;0;767;1238;0;0;0,6710;0,1400;0;0,3825;0;0;620305,5000
0;0;0;0;0;0;780;1306;0;0;0,6824;0,1477;0;0,3739;0;0;672903,5000
0;0;0;0;0;0;797;1398;0;0;0,6973;0,1581;0;0,3631;0;0;745445,5000
0;0;0;0;0;0;822;1511;0;0;0,7192;0,1709;0;0,3523;0;0;836919,0000
0;0;0;0;0;0;840;1602;0;0;0,7349;0,1812;0;0,3440;0;0;912540,0000
0;0;0;0;0;0;871;1770;0;0;0,7620;0,2002;0;0,3298;0;0;1056264,0000
0;0;0;0;0;0;891;1890;0;0;0,7795;0,2138;0;0,3204;0;0;1161984,0000
0;0;0;0;0;0;905;2016;0;0;0,7918;0,2280;0;0,3098;0;0;1275132,0000
0;0;0;0;0;0;933;2129;0;0;0,8163;0,2408;0;0,3047;0;0;1378979,0000
0;0;0;0;0;0;944;2302;0;0;0,8259;0,2603;0;0,2908;0;0;1541339,5000
0;0;0;0;0;0;955;2459;0;0;0,8355;0,2781;0;0,2797;0;0;1690411,0000
0;0;0;0;0;0;974;2786;0;0;0,8521;0,3151;0;0,2590;0;0;2005802,5000
0;0;0;0;0;0;986;2918;0;0;0,8626;0,3300;0;0,2526;0;0;2135162,5000
0;0;0;0;0;0;998;3095;0;0;0,8731;0,3500;0;0,2438;0;0;2310746,5000
0;0;0;0;0;0;1017;3305;0;0;0,8898;0,3738;0;0,2353;0;0;2522321,5000
0;0;0;0;0;0;1021;3488;0;0;0,8933;0,3945;0;0,2264;0;0;2708798,5000
0;0;0;0;0;0;1029;3715;0;0;0,9003;0,4202;0;0,2169;0;0;2941473,5000
0;0;0;0;0;0;1046;4108;0;0;0,9151;0,4646;0;0,2029;0;0;3349211,0000
0;0;0;0;0;0;1058;4376;0;0;0,9256;0,4949;0;0,1947;0;0;3631147,0000
0;0;0;0;0;0;1063;4711;0;0;0,9300;0,5328;0;0,1841;0;0;3986414,5000
0;0;0;0;0;0;1069;4968;0;0;0,9353;0,5619;0;0,1771;0;0;4260376,5000
0;0;0;0;0;0;1083;5295;0;0;0,9475;0,5988;0;0,1698;0;0;4612228,5000
0;0;0;0;0;0;1086;5664;0;0;0,9501;0,6406;0;0,1609;0;0;5012409,0000
0;0;0;0;0;0;1092;6002;0;0;0,9554;0,6788;0;0,1539;0;0;5380491,0000
0;0;0;0;0;0;1098;6183;0;0;0,9606;0,6993;0;0,1508;0;0;5578686,0000
0;0;0;0;0;0;1102;6380;0;0;0,9641;0,7216;0;0,1473;0;0;5795386,0000
0;0;0;0;0;0;1107;6550;0;0;0,9685;0,7408;0;0,1446;0;0;5983151,0000
0;0;0;0;0;0;1109;6787;0;0;0,9703;0,7676;0;0,1405;0;0;6245747,0000
0;0;0;0;0;0;1115;6975;0;0;0,9755;0,7888;0;0,1378;0;0;6454803,0000
0;0;0;0;0;0;1118;7199;0;0;0,9781;0,8142;0;0,1344;0;0;6704899,0000
0;0;0;0;0;0;1123;7387;0;0;0,9825;0,8354;0;0,1320;0;0;6915553,0000
0;0;0;0;0;0;1126;7572;0;0;0,9851;0,8564;0;0,1295;0;0;7123585,5000
0;0;0;0;0;0;1132;7777;0;0;0,9904;0,8796;0;0,1271;0;0;7355030,5000
0;0;0;0;0;0;1134;7907;0;0;0,9921;0,8943;0;0,1254;0;0;7502320,5000
0;0;0;0;0;0;1135;8020;0;0;0,9930;0,9070;0;0,1240;0;0;7630519,0000
0;0;0;0;0;0;1136;8150;0;0;0,9939;0,9217;0;0,1223;0;0;7778134,0000
0;0;0;0;0;0;1137;8260;0;0;0,9948;0,9342;0;0,1210;0;0;7903149,0000
0;0;0;0;0;0;1140;8372;0;0;0,9974;0,9468;0;0,1198;0;0;8030661,0000
0;0;0;0;0;0;1142;8459;0;0;0,9991;0,9567;0;0,1189;0;0;8129928,0000
0;0;0;0;0;0;1142;8531;0;0;0,9991;0,9648;0;0,1181;0;0;8212152,0000
0;0;0;0;0;0;1143;8605;0;0;1,0000;0,9732;0;0,1173;0;0;8296697,0000
0;0;0;0;0;0;1143;8662;0;0;1,0000;0,9796;0;0,1166;0;0;8361848,0000
0;0;0;0;0;0;1143;8701;0;0;1,0000;0,9841;0;0,1161;0;0;8406425,0000
0;0;0;0;0;0;1143;8744;0;0;1,0000;0,9889;0;0,1156;0;0;8455574,0000
0;0;0;0;0;0;1143;8781;0;0;1,0000;0,9931;0;0,1152;0;0;8497865,0000
0;0;0;0;0;0;1143;8798;0;0;1,0000;0,9950;0;0,1150;0;0;8517296,0000
0;0;0;0;0;0;1143;8808;0;0;1,0000;0,9962;0;0,1149;0;0;8528726,0000
0;0;0;0;0;0;1143;8821;0;0;1,0000;0,9976;0;0,1147;0;0;8543585,0000
0;0;0;0;0;0;1143;8826;0;0;1,0000;0,9982;0;0,1147;0;0;8549300,0000
0;0;0;0;0;0;1143;8831;0;0;1,0000;0,9988;0;0,1146;0;0;8555015,0000
0;0;0;0;0;0;1143;8832;0;0;1,0000;0,9989;0;0,1146;0;0;8556158,0000
0;0;0;0;0;0;1143;8834;0;0;1,0000;0,9991;0;0,1146;0;0;8558444,0000
0;0;0;0;0;0;1143;8836;0;0;1,0000;0,9993;0;0,1145;0;0;8560730,0000
0;0;0;0;0;0;1143;8840;0;0;1,0000;0,9998;0;0,1145;0;0;8565302,0000
0;0;0;0;0;0;1143;8841;0;0;1,0000;0,9999;0;0,1145;0;0;8566445,0000
0;0;0;0;0;0;1143;8842;0;0;1,0000;1,0000;0;0,1145;0;0;0,8477
