ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;1082;4168;0;0;0,9466;0,4714;0;0,2061;0;0;3399713,5000
0;0;0;0;0;0;1083;4278;0;0;0,9475;0,4838;0;0,2020;0;0;3518788,5000
0;0;0;0;0;0;1083;4371;0;0;0,9475;0,4943;0;0,1986;0;0;3619507,5000
0;0;0;0;0;0;1085;4480;0;0;0,9493;0,5067;0;0,1950;0;0;3737663,5000
0;0;0;0;0;0;1094;4593;0;0;0,9571;0,5195;0;0,1924;0;0;3860777,0000
0;0;0;0;0;0;1096;4713;0;0;0,9589;0,5330;0;0,1887;0;0;3992177,0000
0;0;0;0;0;0;1097;4807;0;0;0,9598;0,5437;0;0,1858;0;0;4095248,0000
0;0;0;0;0;0;1100;4911;0;0;0,9624;0,5554;0;0,1830;0;0;4209492,0000
0;0;0;0;0;0;1101;5036;0;0;0,9633;0,5696;0;0,1794;0;0;4347054,5000
0;0;0;0;0;0;1101;5159;0;0;0,9633;0,5835;0;0,1759;0;0;4482477,5000
0;0;0;0;0;0;1103;5248;0;0;0,9650;0,5935;0;0,1737;0;0;4580555,5000
0;0;0;0;0;0;1104;5338;0;0;0,9659;0,6037;0;0,1714;0;0;4679870,5000
0;0;0;0;0;0;1106;5449;0;0;0,9676;0,6163;0;0,1687;0;0;4802525,5000
0;0;0;0;0;0;1107;5555;0;0;0,9685;0,6283;0;0,1662;0;0;4919814,5000
0;0;0;0;0;0;1108;5645;0;0;0,9694;0,6384;0;0,1641;0;0;5019489,5000
0;0;0;0;0;0;1118;5978;0;0;0,9781;0,6761;0;0,1576;0;0;5390118,5000
0;0;0;0;0;0;1118;6068;0;0;0,9781;0,6863;0;0,1556;0;0;5490738,5000
0;0;0;0;0;0;1120;6136;0;0;0,9799;0,6940;0;0,1544;0;0;5566830,5000
0;0;0;0;0;0;1121;6225;0;0;0,9808;0,7040;0;0,1526;0;0;5666555,0000
0;0;0;0;0;0;1121;6327;0;0;0,9808;0,7156;0;0,1505;0;0;5780897,0000
0;0;0;0;0;0;1123;6435;0;0;0,9825;0,7278;0;0,1486;0;0;5902073,0000
0;0;0;0;0;0;1126;6535;0;0;0,9851;0,7391;0;0,1470;0;0;6014523,0000
0;0;0;0;0;0;1126;6634;0;0;0,9851;0,7503;0;0,1451;0;0;6125997,0000
0;0;0;0;0;0;1126;6703;0;0;0,9851;0,7581;0;0,1438;0;0;6203691,0000
0;0;0;0;0;0;1126;6775;0;0;0,9851;0,7662;0;0,1425;0;0;6284763,0000
0;0;0;0;0;0;1126;6846;0;0;0,9851;0,7743;0;0,1412;0;0;6364709,0000
0;0;0;0;0;0;1127;6907;0;0;0,9860;0,7812;0;0,1403;0;0;6433425,5000
0;0;0;0;0;0;1127;6968;0;0;0,9860;0,7881;0;0,1392;0;0;6502172,5000
0;0;0;0;0;0;1127;7045;0;0;0,9860;0,7968;0;0,1379;0;0;6588951,5000
0;0;0;0;0;0;1128;7108;0;0;0,9869;0,8039;0;0,1370;0;0;6659984,0000
0;0;0;0;0;0;1130;7183;0;0;0,9886;0,8124;0;0,1359;0;0;6744659,0000
0;0;0;0;0;0;1130;7255;0;0;0,9886;0,8205;0;0,1348;0;0;6826019,0000
0;0;0;0;0;0;1131;7307;0;0;0,9895;0,8264;0;0,1340;0;0;6884805,0000
0;0;0;0;0;0;1131;7384;0;0;0,9895;0,8351;0;0,1328;0;0;6971892,0000
0;0;0;0;0;0;1131;7444;0;0;0,9895;0,8419;0;0,1319;0;0;7039752,0000
0;0;0;0;0;0;1132;7482;0;0;0,9904;0,8462;0;0,1314;0;0;7082749,0000
0;0;0;0;0;0;1132;7537;0;0;0,9904;0,8524;0;0,1306;0;0;7145009,0000
0;0;0;0;0;0;1132;7567;0;0;0,9904;0,8558;0;0,1301;0;0;7178969,0000
0;0;0;0;0;0;1132;7592;0;0;0,9904;0,8586;0;0,1298;0;0;7207269,0000
0;0;0;0;0;0;1133;7667;0;0;0,9913;0,8671;0;0,1288;0;0;7292206,5000
0;0;0;0;0;0;1134;7696;0;0;0,9921;0,8704;0;0,1284;0;0;7325078,0000
0;0;0;0;0;0;1134;7724;0;0;0,9921;0,8736;0;0,1280;0;0;7356830,0000
0;0;0;0;0;0;1134;7753;0;0;0,9921;0,8768;0;0,1276;0;0;7389716,0000
