ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;212;40;0;0;0,1855;0,0045;0;0,8413;0;0;5869,5000
0;0;0;0;0;0;221;43;0;0;0,1934;0,0049;0;0,8371;0;0;6519,0000
0;0;0;0;0;0;230;48;0;0;0,2012;0,0054;0;0,8273;0;0;7646,5000
0;0;0;0;0;0;237;50;0;0;0,2073;0,0057;0;0,8258;0;0;8113,5000
0;0;0;0;0;0;246;51;0;0;0,2152;0,0058;0;0,8283;0;0;8355,0000
0;0;0;0;0;0;254;57;0;0;0,2222;0,0064;0;0,8167;0;0;9855,0000
0;0;0;0;0;0;269;66;0;0;0,2353;0,0075;0;0,8030;0;0;12208,5000
0;0;0;0;0;0;282;72;0;0;0,2467;0,0081;0;0,7966;0;0;13861,5000
0;0;0;0;0;0;292;85;0;0;0,2555;0,0096;0;0,7745;0;0;17592,5000
0;0;0;0;0;0;311;100;0;0;0,2721;0,0113;0;0,7567;0;0;22115,0000
0;0;0;0;0;0;328;131;0;0;0,2870;0,0148;0;0,7146;0;0;32019,5000
0;0;0;0;0;0;349;153;0;0;0,3053;0,0173;0;0,6952;0;0;39466,5000
0;0;0;0;0;0;363;177;0;0;0,3176;0,0200;0;0,6722;0;0;48010,5000
0;0;0;0;0;0;387;206;0;0;0,3386;0,0233;0;0,6526;0;0;58885,5000
0;0;0;0;0;0;407;231;0;0;0,3561;0,0261;0;0,6379;0;0;68810,5000
0;0;0;0;0;0;425;280;0;0;0,3718;0,0317;0;0,6028;0;0;89194,5000
0;0;0;0;0;0;444;328;0;0;0,3885;0,0371;0;0,5751;0;0;110050,5000
0;0;0;0;0;0;472;365;0;0;0,4129;0,0413;0;0,5639;0;0;126996,5000
0;0;0;0;0;0;493;409;0;0;0,4313;0,0463;0;0,5466;0;0;148226,5000
0;0;0;0;0;0;514;463;0;0;0,4497;0,0524;0;0,5261;0;0;175415,5000
0;0;0;0;0;0;587;889;0;0;0,5136;0,1005;0;0,3977;0;0;409928,5000
0;0;0;0;0;0;602;981;0;0;0,5267;0,1109;0;0,3803;0;0;464622,5000
0;0;0;0;0;0;626;1047;0;0;0,5477;0,1184;0;0,3742;0;0;505146,5000
0;0;0;0;0;0;648;1116;0;0;0,5669;0,1262;0;0,3673;0;0;549099,5000
0;0;0;0;0;0;686;1234;0;0;0,6002;0,1396;0;0,3573;0;0;627805,5000
0;0;0;0;0;0;727;1374;0;0;0,6360;0,1554;0;0,3460;0;0;726715,5000
0;0;0;0;0;0;750;1461;0;0;0,6562;0,1652;0;0,3392;0;0;790965,0000
0;0;0;0;0;0;779;1546;0;0;0,6815;0,1748;0;0,3351;0;0;855947,5000
0;0;0;0;0;0;806;1636;0;0;0,7052;0,1850;0;0,3301;0;0;927272,5000
0;0;0;0;0;0;823;1701;0;0;0,7200;0,1924;0;0,3261;0;0;980215,0000
0;0;0;0;0;0;839;1773;0;0;0,7340;0,2005;0;0,3212;0;0;1040047,0000
0;0;0;0;0;0;856;1872;0;0;0,7489;0,2117;0;0,3138;0;0;1123949,5000
0;0;0;0;0;0;884;1989;0;0;0,7734;0,2249;0;0,3077;0;0;1225739,5000
0;0;0;0;0;0;901;2103;0;0;0,7883;0,2378;0;0,2999;0;0;1327484,5000
0;0;0;0;0;0;924;2296;0;0;0,8084;0,2597;0;0,2870;0;0;1503597,0000
0;0;0;0;0;0;940;2371;0;0;0,8224;0,2682;0;0,2839;0;0;1573497,0000
0;0;0;0;0;0;958;2480;0;0;0,8381;0,2805;0;0,2787;0;0;1676938,0000
0;0;0;0;0;0;967;2576;0;0;0,8460;0,2913;0;0,2729;0;0;1769338,0000
0;0;0;0;0;0;978;2698;0;0;0,8556;0,3051;0;0,2661;0;0;1887983,0000
0;0;0;0;0;0;991;2848;0;0;0,8670;0,3221;0;0,2581;0;0;2035658,0000
0;0;0;0;0;0;1001;2975;0;0;0,8758;0,3365;0;0,2518;0;0;2162150,0000
0;0;0;0;0;0;1006;3103;0;0;0,8801;0,3509;0;0,2448;0;0;2290598,0000
0;0;0;0;0;0;1016;3272;0;0;0,8889;0,3701;0;0,2369;0;0;2461457,0000
0;0;0;0;0;0;1023;3435;0;0;0,8950;0,3885;0;0,2295;0;0;2627635,5000
0;0;0;0;0;0;1032;3588;0;0;0,9029;0,4058;0;0,2234;0;0;2784843,0000
0;0;0;0;0;0;1037;3779;0;0;0,9073;0,4274;0;0,2153;0;0;2982432,5000
0;0;0;0;0;0;1053;4022;0;0;0,9213;0,4549;0;0,2075;0;0;3236367,5000
0;0;0;0;0;0;1060;4260;0;0;0,9274;0,4818;0;0,1992;0;0;3487814,5000
0;0;0;0;0;0;1066;4503;0;0;0,9326;0,5093;0;0,1914;0;0;3746123,5000
0;0;0;0;0;0;1074;4771;0;0;0,9396;0,5396;0;0,1837;0;0;4032883,5000
0;0;0;0;0;0;1085;5045;0;0;0,9493;0,5706;0;0,1770;0;0;4328666,5000
0;0;0;0;0;0;1089;5295;0;0;0,9528;0,5988;0;0,1706;0;0;4600416,5000
0;0;0;0;0;0;1102;5529;0;0;0,9641;0,6253;0;0,1662;0;0;4856763,5000
0;0;0;0;0;0;1103;5812;0;0;0,9650;0,6573;0;0,1595;0;0;5168771,0000
0;0;0;0;0;0;1106;6046;0;0;0,9676;0,6838;0;0,1546;0;0;5427224,0000
0;0;0;0;0;0;1109;6278;0;0;0,9703;0,7100;0;0,1501;0;0;5684164,0000
0;0;0;0;0;0;1111;6482;0;0;0,9720;0,7331;0;0,1463;0;0;5910604,0000
0;0;0;0;0;0;1113;6677;0;0;0,9738;0,7551;0;0,1429;0;0;6127444,0000
0;0;0;0;0;0;1118;6862;0;0;0,9781;0,7761;0;0,1401;0;0;6333811,5000
0;0;0;0;0;0;1127;7204;0;0;0,9860;0,8147;0;0,1353;0;0;6717706,5000
0;0;0;0;0;0;1128;7392;0;0;0,9869;0,8360;0;0,1324;0;0;6929676,5000
0;0;0;0;0;0;1132;7493;0;0;0,9904;0,8474;0;0,1312;0;0;7043806,5000
0;0;0;0;0;0;1133;7585;0;0;0,9913;0,8578;0;0,1300;0;0;7147996,5000
0;0;0;0;0;0;1134;7723;0;0;0,9921;0,8734;0;0,1280;0;0;7304419,5000
0;0;0;0;0;0;1135;7806;0;0;0,9930;0,8828;0;0,1269;0;0;7398583,0000
0;0;0;0;0;0;1135;7890;0;0;0,9930;0,8923;0;0,1258;0;0;7493923,0000
0;0;0;0;0;0;1135;7956;0;0;0,9930;0,8998;0;0,1248;0;0;7568833,0000
0;0;0;0;0;0;1136;8081;0;0;0,9939;0,9139;0;0,1233;0;0;7710770,5000
0;0;0;0;0;0;1136;8157;0;0;0,9939;0,9225;0;0,1222;0;0;7797106,5000
0;0;0;0;0;0;1136;8182;0;0;0,9939;0,9254;0;0,1219;0;0;7825506,5000
0;0;0;0;0;0;1136;8263;0;0;0,9939;0,9345;0;0,1209;0;0;7917522,5000
0;0;0;0;0;0;1137;8583;0;0;0,9948;0,9707;0;0,1170;0;0;8281202,5000
0;0;0;0;0;0;1138;8689;0;0;0,9956;0,9827;0;0,1158;0;0;8401777,5000
0;0;0;0;0;0;1138;8726;0;0;0,9956;0,9869;0;0,1154;0;0;8443883,5000
0;0;0;0;0;0;1143;8792;0;0;1,0000;0,9943;0;0,1150;0;0;8519156,5000
0;0;0;0;0;0;1143;8837;0;0;1,0000;0,9994;0;0,1145;0;0;8570591,5000
0;0;0;0;0;0;1143;8840;0;0;1,0000;0,9998;0;0,1145;0;0;8574020,5000
0;0;0;0;0;0;1143;8841;0;0;1,0000;0,9999;0;0,1145;0;0;8575163,5000
0;0;0;0;0;0;1143;8842;0;0;1,0000;1,0000;0;0,1145;0;0;0,8486
