ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;1;0;0;0;0,0009;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;1;0;0;0;0,0009;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;3;0;0;0;0,0026;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;4;0;0;0;0,0035;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;6;0;0;0;0,0052;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;7;0;0;0;0,0061;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;11;0;0;0;0,0096;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;17;0;0;0;0,0149;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;24;0;0;0;0,0210;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;30;0;0;0;0,0262;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;35;0;0;0;0,0306;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;40;0;0;0;0,0350;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;46;0;0;0;0,0402;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;55;0;0;0;0,0481;0,0000;0;1,0000;0;0;0,0000
0;0;0;0;0;0;66;3;0;0;0,0577;0,0003;0;0,9565;0;0;181,5000
0;0;0;0;0;0;74;3;0;0;0,0647;0,0003;0;0,9610;0;0;181,5000
0;0;0;0;0;0;79;3;0;0;0,0691;0,0003;0;0,9634;0;0;181,5000
0;0;0;0;0;0;88;4;0;0;0,0770;0,0005;0;0,9565;0;0;265,0000
0;0;0;0;0;0;99;5;0;0;0,0866;0,0006;0;0,9519;0;0;358,5000
0;0;0;0;0;0;107;5;0;0;0,0936;0,0006;0;0,9554;0;0;358,5000
0;0;0;0;0;0;115;6;0;0;0,1006;0,0007;0;0,9504;0;0;469,5000
0;0;0;0;0;0;127;7;0;0;0,1111;0,0008;0;0,9478;0;0;590,5000
0;0;0;0;0;0;136;8;0;0;0,1190;0,0009;0;0,9444;0;0;722,0000
0;0;0;0;0;0;148;9;0;0;0,1295;0,0010;0;0,9427;0;0;864,0000
0;0;0;0;0;0;161;10;0;0;0,1409;0,0011;0;0,9415;0;0;1018,5000
0;0;0;0;0;0;170;13;0;0;0,1487;0,0015;0;0,9290;0;0;1515,0000
0;0;0;0;0;0;178;16;0;0;0,1557;0,0018;0;0,9175;0;0;2037,0000
0;0;0;0;0;0;181;19;0;0;0,1584;0,0021;0;0,9050;0;0;2575,5000
0;0;0;0;0;0;187;21;0;0;0,1636;0,0024;0;0,8990;0;0;2943,5000
0;0;0;0;0;0;190;23;0;0;0,1662;0,0026;0;0,8920;0;0;3320,5000
0;0;0;0;0;0;197;24;0;0;0,1724;0,0027;0;0,8914;0;0;3514,0000
0;0;0;0;0;0;206;29;0;0;0,1802;0,0033;0;0,8766;0;0;4521,5000
0;0;0;0;0;0;210;31;0;0;0,1837;0,0035;0;0,8714;0;0;4937,5000
0;0;0;0;0;0;217;32;0;0;0,1899;0,0036;0;0,8715;0;0;5151,0000
0;0;0;0;0;0;222;38;0;0;0,1942;0,0043;0;0,8538;0;0;6468,0000
