ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;200;24;0;0;0,1750;0,0027;0;0,8929;0;0;3404,5000
0;0;0;0;0;0;207;26;0;0;0,1811;0,0029;0;0,8884;0;0;3811,5000
0;0;0;0;0;0;217;28;0;0;0,1899;0,0032;0;0,8857;0;0;4235,5000
0;0;0;0;0;0;220;31;0;0;0,1925;0,0035;0;0,8765;0;0;4891,0000
0;0;0;0;0;0;227;31;0;0;0,1986;0,0035;0;0,8798;0;0;4891,0000
0;0;0;0;0;0;230;31;0;0;0,2012;0,0035;0;0,8812;0;0;4891,0000
0;0;0;0;0;0;235;33;0;0;0,2056;0,0037;0;0,8769;0;0;5356,0000
0;0;0;0;0;0;238;34;0;0;0,2082;0,0038;0;0,8750;0;0;5592,5000
0;0;0;0;0;0;241;38;0;0;0,2108;0,0043;0;0,8638;0;0;6550,5000
0;0;0;0;0;0;247;40;0;0;0,2161;0,0045;0;0,8606;0;0;7038,5000
0;0;0;0;0;0;251;43;0;0;0,2196;0,0049;0;0,8537;0;0;7785,5000
0;0;0;0;0;0;258;45;0;0;0,2257;0,0051;0;0,8515;0;0;8294,5000
0;0;0;0;0;0;264;47;0;0;0,2310;0,0053;0;0,8489;0;0;8816,5000
0;0;0;0;0;0;269;47;0;0;0,2353;0,0053;0;0,8513;0;0;8816,5000
0;0;0;0;0;0;271;51;0;0;0,2371;0,0058;0;0,8416;0;0;9896,5000
0;0;0;0;0;0;276;54;0;0;0,2415;0,0061;0;0,8364;0;0;10717,0000
0;0;0;0;0;0;283;56;0;0;0,2476;0,0063;0;0,8348;0;0;11276,0000
0;0;0;0;0;0;287;61;0;0;0,2511;0,0069;0;0,8247;0;0;12701,0000
0;0;0;0;0;0;294;65;0;0;0,2572;0,0074;0;0,8189;0;0;13863,0000
0;0;0;0;0;0;299;68;0;0;0,2616;0,0077;0;0,8147;0;0;14752,5000
0;0;0;0;0;0;307;71;0;0;0,2686;0,0080;0;0,8122;0;0;15661,5000
0;0;0;0;0;0;314;75;0;0;0,2747;0,0085;0;0,8072;0;0;16903,5000
0;0;0;0;0;0;320;79;0;0;0,2800;0,0089;0;0,8020;0;0;18171,5000
0;0;0;0;0;0;325;82;0;0;0,2843;0,0093;0;0,7985;0;0;19139,0000
0;0;0;0;0;0;339;94;0;0;0,2966;0,0106;0;0,7829;0;0;23123,0000
0;0;0;0;0;0;348;102;0;0;0,3045;0,0115;0;0,7733;0;0;25871,0000
0;0;0;0;0;0;360;106;0;0;0,3150;0,0120;0;0,7725;0;0;27287,0000
0;0;0;0;0;0;372;109;0;0;0,3255;0,0123;0;0,7734;0;0;28385,0000
0;0;0;0;0;0;381;127;0;0;0,3333;0,0144;0;0,7500;0;0;35162,0000
0;0;0;0;0;0;384;138;0;0;0,3360;0,0156;0;0,7356;0;0;39369,5000
0;0;0;0;0;0;398;151;0;0;0,3482;0,0171;0;0,7250;0;0;44452,5000
0;0;0;0;0;0;409;175;0;0;0,3578;0,0198;0;0,7003;0;0;54136,5000
0;0;0;0;0;0;418;192;0;0;0,3657;0,0217;0;0,6852;0;0;61166,0000
0;0;0;0;0;0;432;208;0;0;0,3780;0,0235;0;0,6750;0;0;67966,0000
0;0;0;0;0;0;442;240;0;0;0,3867;0,0271;0;0,6481;0;0;81950,0000
0;0;0;0;0;0;453;257;0;0;0,3963;0,0291;0;0,6380;0;0;89557,5000
0;0;0;0;0;0;467;274;0;0;0,4086;0,0310;0;0,6302;0;0;97377,5000
0;0;0;0;0;0;483;294;0;0;0,4226;0,0333;0;0,6216;0;0;106877,5000
0;0;0;0;0;0;504;324;0;0;0,4409;0,0366;0;0,6087;0;0;121682,5000
0;0;0;0;0;0;521;352;0;0;0,4558;0,0398;0;0,5968;0;0;136032,5000
0;0;0;0;0;0;538;380;0;0;0,4707;0,0430;0;0,5861;0;0;150858,5000
