ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;142;4;0;0;0,1242;0,0005;0;0,9726;0;0;489,0000
0;0;0;0;0;0;142;5;0;0;0,1242;0,0006;0;0,9660;0;0;631,0000
0;0;0;0;0;0;147;5;0;0;0,1286;0,0006;0;0,9671;0;0;631,0000
0;0;0;0;0;0;152;6;0;0;0,1330;0,0007;0;0,9620;0;0;780,5000
0;0;0;0;0;0;161;6;0;0;0,1409;0,0007;0;0,9641;0;0;780,5000
0;0;0;0;0;0;163;7;0;0;0,1426;0,0008;0;0,9588;0;0;942,5000
0;0;0;0;0;0;168;7;0;0;0,1470;0,0008;0;0,9600;0;0;942,5000
0;0;0;0;0;0;174;7;0;0;0,1522;0,0008;0;0,9613;0;0;942,5000
0;0;0;0;0;0;179;9;0;0;0,1566;0,0010;0;0,9521;0;0;1295,5000
0;0;0;0;0;0;185;9;0;0;0,1619;0,0010;0;0,9536;0;0;1295,5000
0;0;0;0;0;0;189;11;0;0;0,1654;0,0012;0;0,9450;0;0;1669,5000
0;0;0;0;0;0;192;11;0;0;0,1680;0,0012;0;0,9458;0;0;1669,5000
0;0;0;0;0;0;198;12;0;0;0,1732;0,0014;0;0,9429;0;0;1864,5000
0;0;0;0;0;0;206;13;0;0;0,1802;0,0015;0;0,9406;0;0;2066,5000
0;0;0;0;0;0;214;14;0;0;0,1872;0,0016;0;0,9386;0;0;2276,5000
0;0;0;0;0;0;217;15;0;0;0,1899;0,0017;0;0,9353;0;0;2492,0000
0;0;0;0;0;0;222;15;0;0;0,1942;0,0017;0;0,9367;0;0;2492,0000
0;0;0;0;0;0;227;15;0;0;0,1986;0,0017;0;0,9380;0;0;2492,0000
0;0;0;0;0;0;233;16;0;0;0,2038;0,0018;0;0,9357;0;0;2722,0000
0;0;0;0;0;0;235;16;0;0;0,2056;0,0018;0;0,9363;0;0;2722,0000
0;0;0;0;0;0;237;16;0;0;0,2073;0,0018;0;0,9368;0;0;2722,0000
0;0;0;0;0;0;243;16;0;0;0,2126;0,0018;0;0,9382;0;0;2722,0000
0;0;0;0;0;0;245;18;0;0;0,2143;0,0020;0;0,9316;0;0;3210,0000
0;0;0;0;0;0;247;19;0;0;0,2161;0,0021;0;0,9286;0;0;3456,0000
0;0;0;0;0;0;251;20;0;0;0,2196;0,0023;0;0,9262;0;0;3705,0000
0;0;0;0;0;0;252;20;0;0;0,2205;0,0023;0;0,9265;0;0;3705,0000
0;0;0;0;0;0;255;22;0;0;0,2231;0,0025;0;0,9206;0;0;4212,0000
0;0;0;0;0;0;258;24;0;0;0,2257;0,0027;0;0,9149;0;0;4725,0000
0;0;0;0;0;0;265;26;0;0;0,2318;0,0029;0;0,9107;0;0;5248,0000
0;0;0;0;0;0;267;28;0;0;0,2336;0,0032;0;0,9051;0;0;5780,0000
0;0;0;0;0;0;273;31;0;0;0,2388;0,0035;0;0,8980;0;0;6590,0000
0;0;0;0;0;0;281;34;0;0;0,2458;0,0038;0;0,8921;0;0;7421,0000
0;0;0;0;0;0;284;34;0;0;0,2485;0,0038;0;0,8931;0;0;7421,0000
0;0;0;0;0;0;288;37;0;0;0,2520;0,0042;0;0,8862;0;0;8279,0000
0;0;0;0;0;0;294;39;0;0;0,2572;0,0044;0;0,8829;0;0;8861,0000
0;0;0;0;0;0;298;40;0;0;0,2607;0,0045;0;0,8817;0;0;9157,0000
0;0;0;0;0;0;299;44;0;0;0,2616;0,0050;0;0,8717;0;0;10351,0000
0;0;0;0;0;0;303;46;0;0;0,2651;0,0052;0;0,8682;0;0;10953,0000
0;0;0;0;0;0;307;50;0;0;0,2686;0,0057;0;0,8599;0;0;12173,0000
0;0;0;0;0;0;311;53;0;0;0,2721;0,0060;0;0,8544;0;0;13100,0000
0;0;0;0;0;0;320;55;0;0;0,2800;0,0062;0;0,8533;0;0;13731,0000
0;0;0;0;0;0;326;58;0;0;0,2852;0,0066;0;0,8490;0;0;14700,0000
0;0;0;0;0;0;332;60;0;0;0,2905;0,0068;0;0,8469;0;0;15358,0000
0;0;0;0;0;0;338;61;0;0;0,2957;0,0069;0;0,8471;0;0;15693,0000
